1604444,1604444,1604444,1604141,312,312,312,312,312,312,312,312,1601111,291,291,291,291,291,293,293,293,293,293,291,291,291,291,291,1601314,1602244,1602244,1602244,1602244,1602244,1602244,1603444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604141,312,312,312,312,312,312,312,312,1601111,291,291,291,291,291,293,293,293,293,293,291,291,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604344,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1603141,291,291,291,291,291,293,293,293,293,293,291,291,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,293,293,293,293,293,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,291,291,291,291,291,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,291,291,291,291,291,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,291,291,291,291,291,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,430,430,430,430,430,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604141,291,291,291,430,430,430,430,430,430,430,430,430,291,291,291,1601414,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604344,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1603444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,1604444,
1604443,1604422,1604422,1604422,1604422,1604422,1604433,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604433,1604422,1604422,1604422,1604422,1604422,1604433,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604422,1604434,
1604141,417,417,417,417,417,1601111,417,417,417,417,417,417,417,417,417,417,1601111,339,340,340,340,341,1601111,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1601414,
1604141,417,417,417,417,417,1601111,417,417,417,417,417,417,417,417,417,417,1601111,339,340,340,340,341,1601111,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1601414,
1604141,425,425,425,425,425,1601111,425,425,425,425,425,425,425,425,425,425,1601111,339,340,340,340,341,1601111,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,339,340,340,340,341,1601111,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,339,340,340,340,341,1601111,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,339,340,340,340,341,1601111,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,339,340,340,340,341,1601111,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601313,1602222,1602222,1602222,1602222,1602020,309,309,1600202,1602222,1602222,1603120,347,340,340,340,349,1601302,1602222,1602222,1602020,309,309,1600202,1602222,1602222,1602222,1602222,1602031,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,417,417,417,417,417,309,309,417,417,417,417,293,293,293,293,293,417,417,417,417,309,309,417,417,417,417,417,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,417,417,417,417,417,309,309,417,417,417,417,293,293,293,293,293,417,417,417,417,309,309,417,417,417,417,417,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,425,425,425,425,425,309,309,425,425,425,425,293,293,293,293,293,425,425,425,425,309,309,425,425,425,425,425,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,309,293,293,293,293,293,309,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,309,309,309,309,309,309,309,293,293,293,309,309,309,309,309,309,309,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,1600213,1602222,1602222,1602222,1602222,1602222,1602020,293,293,293,1600202,1602222,1602222,1602222,1602222,1602222,1602031,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604322,1602020,309,309,1600202,1602222,1603120,309,293,293,293,309,1601111,417,417,417,417,417,417,293,293,293,417,417,417,417,417,417,1601111,309,293,293,293,309,1601302,1602222,1602020,309,309,1600202,1603422,
417,417,309,309,417,417,417,309,293,293,293,309,1601111,417,417,417,417,417,417,314,314,314,417,417,417,417,417,417,1601111,309,293,293,293,309,417,417,417,309,309,417,417,
417,417,309,309,417,417,417,309,293,293,293,309,1601111,425,425,425,425,425,425,314,314,314,425,425,425,425,425,425,1601111,309,293,293,293,309,417,417,417,309,309,417,417,
425,425,309,309,425,425,425,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,425,425,425,309,309,425,425,
309,309,309,309,309,309,309,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,309,309,309,309,309,309,309,
293,293,293,293,293,293,293,293,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,293,293,293,293,293,293,293,293,
293,293,293,293,293,293,293,293,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,293,293,293,293,293,293,293,293,
293,293,293,293,293,293,293,293,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,293,293,293,293,293,293,293,293,
309,309,309,309,309,309,309,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,309,309,309,309,309,309,309,
1602243,1602020,309,309,1600202,1602222,1602031,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,1600213,1602222,1602020,309,309,1600202,1602234,
1604141,417,309,309,417,417,1601111,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,1601111,417,417,309,309,417,1601414,
1604141,417,309,309,417,417,1601111,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,1601111,417,417,309,309,417,1601414,
1604141,425,309,309,425,425,1601111,309,293,293,293,309,1601111,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1601111,309,293,293,293,309,1601111,425,425,309,309,425,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,1601302,1602222,1602222,1602222,1602222,1602222,1602020,314,314,314,1600202,1602222,1602222,1602222,1602222,1602222,1603120,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,417,417,417,417,417,417,417,293,293,293,417,417,417,417,417,417,417,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,417,417,417,417,417,417,417,293,293,293,417,417,417,417,417,417,417,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,425,425,425,425,425,425,425,293,293,293,425,425,425,425,425,425,425,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,309,309,309,309,309,309,309,309,293,293,293,309,309,309,309,309,309,309,309,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,309,309,293,293,293,309,309,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601313,1602222,1602222,1602222,1602222,1602020,309,309,1600202,1602222,1602222,1602031,309,293,293,293,309,1600213,1602222,1602222,1602020,309,309,1600202,1602222,1602222,1602222,1602222,1603131,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,417,417,417,417,417,309,309,417,417,417,1601111,309,293,293,293,309,1601111,417,417,417,309,309,417,417,417,417,417,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,417,417,417,417,417,309,309,417,417,417,1601111,309,293,293,293,309,1601111,417,417,417,309,309,417,417,417,417,417,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,425,425,425,425,425,309,309,425,425,425,1601111,309,293,293,293,309,1601111,425,425,425,309,309,425,425,425,425,425,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,293,293,293,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,293,293,293,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,293,293,293,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604141,309,309,309,309,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,293,293,293,309,1601111,309,309,309,309,309,309,309,309,309,309,1601111,309,309,309,309,309,1601414,
1604344,1602244,1602244,1602244,1602244,1602244,1603344,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1603141,309,309,309,309,309,1601314,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1602244,1603344,1602244,1602244,1602244,1602244,1602244,1603444,
[MAPLAYER_1_END]
[MAPLAYER_2_START]
100000,104444,104444,104444,104443,104422,104434,104444,104444,104443,104422,104434,104443,104422,104434,104443,104422,104434,104443,104422,104433,104422,104434,104443,104422,104434,104443,104422,104434,104443,104422,104434,104443,104422,104434,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104141,988,101414,104444,104444,104141,988,101414,104141,828,101402,104120,828,101402,104120,828,101111,828,101402,104120,828,101402,104120,828,101414,104141,628,101414,104141,629,101414,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104141,1004,101414,104444,104444,104141,1004,101414,104141,836,599,599,836,599,599,836,101111,836,599,599,836,599,599,836,101413,104120,636,101402,104120,637,101414,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104344,102244,103444,104444,104444,104344,102244,103444,104343,102020,607,607,100011,607,607,100214,103344,102041,607,607,100011,607,607,100202,103131,744,745,731,732,100202,103422,104434,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,671,100214,102244,103344,102244,102244,103444,104444,104344,102244,102244,103344,102244,102041,671,101111,752,753,739,740,779,780,101414,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104344,102244,103444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104344,102244,103344,102244,102244,102244,102041,787,788,101414,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104343,102222,102234,103444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104443,104422,104422,104422,104422,104434,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104443,104120,754,101402,104434,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104443,104120,741,742,742,743,101402,104434,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,741,978,743,101414,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104141,754,749,750,750,751,754,101414,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,757,758,759,101414,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104344,102041,757,758,758,759,100214,103444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104344,102244,102244,102244,103444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104344,102244,102244,102244,102244,103444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104443,104422,104434,104444,104443,104422,104434,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,331,101402,104422,104120,333,101414,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,339,340,340,340,341,101414,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,339,340,340,340,341,101414,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104141,339,340,340,340,341,101414,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104344,102244,102244,102244,102244,102244,103444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,104444,
100000,104443,104422,104422,104422,104434,104444,104443,104422,104422,104434,104443,104422,104433,104422,104422,104434,104444,104444,104444,104444,104444,104444,104444,104443,104422,104422,104433,104422,104434,104443,104422,104422,104434,104444,104443,104422,104422,104422,104434,104444,
100000,104141,3214,3214,3214,101414,104444,104141,598,988,101414,104141,988,101111,598,988,101414,104444,104444,104444,104444,104444,104444,104444,104141,988,598,101111,988,101414,104141,988,598,101414,104444,104141,988,598,988,101414,104444,
104443,104120,3222,3222,3222,101414,104443,104120,606,1004,101402,104120,1004,101100,606,1004,101414,104444,104444,104444,104444,104444,104444,104443,104120,1004,606,101100,1004,101402,104120,1004,606,101402,104422,104120,1004,606,1004,101402,104434,
104141,886,3230,3230,3230,101402,104131,3070,3071,3057,3059,3056,100000,728,729,100214,103444,104444,104444,104444,104444,104444,104444,104141,744,745,744,745,744,745,744,745,744,745,744,745,744,745,744,745,101414,
104141,894,895,890,891,856,101111,3078,3079,3065,3067,3064,738,736,737,101414,104444,104444,104444,104444,104444,104444,104444,104141,752,753,752,753,752,753,752,753,752,753,752,753,752,753,752,753,101414,
104141,894,895,898,899,875,101314,102244,102243,102222,102222,102222,102233,102222,102222,103422,104434,104444,104444,104444,104444,104444,104444,104344,102243,102222,102222,102222,102233,102222,102222,102222,102234,102244,102244,102243,102222,102222,102222,102222,103434,
